date,quality,weave,quantity,composition,status,_id,rate,agentName,customerName
2025-01-15T03:50:45Z,Economy,Linen,300,Linen 100%,Cancelled,0b7410187e9a41edadf8a82c,176,Sowmiya,Ravi
2025-01-19T12:13:18Z,Economy,Plain,450m,Linen 100%,Cancelled,4ad51f919dd748b69a4c5d92,404,Mukilan,Alice
2025-01-26T02:50:36Z,Primium,Linen,120m,Cotton 60%,Confirmed,08d3bbbc134045d6aedcf424,65,Priya,Ravi
2025-01-07T23:33:06Z,Primium,Plain,700m,Linen 100%,Pending,c5bb01d8ae1944829923287d,171,Sowmiya,Jhon
2025-01-25T21:17:06Z,Primium,Linen,300,20%,Pending,cb280d4556694d2db4b5fbc3,231,Mukilan,Smith
2025-01-10T13:03:38Z,Stand,Satin,450m,Polyester 80%,Pending,e22c69b16f094ef7aeff5ec1,171,Mukilan,Jhon
2025-01-06T02:21:17Z,Economy,Plain,700m,20%,Cancelled,ff1f9f988df8478fa24a9832,65,Karthik,Jhon
2025-01-22T06:55:02Z,Economy,Linen,450m,Cotton 40%,Cancelled,8106929a5aea48c9848c2581,176,Mukilan,Smith
2025-01-20T13:52:24Z,Economy,Plain,500,Polyester 80%,Cancelled,f34fdfa4d3344b9782ceacc5,65,Priya,Smith
2025-01-26T19:12:09Z,Stand,Twill,500,20%,Cancelled,2a3e7111d8024cf9a168857b,404,Karthik,qilyze
2025-01-29T20:01:17Z,Stand,Satin,500,Cotton 40%,Confirmed,e67f2b1936ee433a9c50c2b5,176,Sowmiya,Ravi
2025-01-18T07:37:10Z,Stand,Twill,450m,Cotton 60%,Confirmed,da3c64b777ce493ea74cb8ed,93,Mukilan,Alice
2025-01-18T12:51:24Z,Economy,Linen,300,Polyester 80%,Confirmed,6d55bde79bd7474690955ac4,464,Priya,Ravi
2025-01-18T02:04:54Z,Economy,Linen,300,Polyester 80%,Pending,388e73fec30a41d79a3f1a4b,54,Sowmiya,Ravi
2025-01-23T22:43:13Z,Economy,Linen,120m,Polyester 80%,Cancelled,36bfa452ac9c437189fd5446,464,Sowmiya,qilyze
2025-01-31T10:31:53Z,Primium,Satin,300,20%,Confirmed,b9ed6d16739841a5b44cef70,65,Mukilan,Jhon
2025-01-02T03:39:39Z,Stand,Twill,500,Linen 100%,Confirmed,872537d4ff5e4152a014cdf4,171,Priya,Jhon
2025-01-01T06:58:46Z,Economy,Satin,1000,20%,Cancelled,c7f0343b06ef461cbc6797ec,54,Mukilan,Alice
2025-01-16T16:45:53Z,Primium,Twill,450m,Polyester 80%,Confirmed,e2b839a2cdde4950a5583956,65,Karthik,Jhon
2025-01-02T13:25:15Z,Primium,Satin,450m,Polyester 80%,Cancelled,e87f774440a74f259fff351b,176,Sowmiya,Ravi
2025-01-26T01:13:08Z,Primium,Plain,300,20%,Pending,e8f980e8b86b40a68e43d8c3,420,Mukilan,Jhon
2025-01-06T00:52:31Z,Stand,Twill,500,Linen 100%,Confirmed,79916cc9b0594f67b03aa4b5,65,Mukilan,Jhon
2025-01-25T19:54:22Z,Economy,Plain,120m,Linen 100%,Pending,81bdd96d00b84691b9049742,464,Sowmiya,Jhon
2025-02-12T04:34:27Z,Economy,Plain,500,Polyester 80%,Confirmed,b88559467fdc49329a7de560,464,Mukilan,Ravi
2025-02-11T14:09:46Z,Stand,Satin,120m,20%,Cancelled,f4bc29d6dd634dc481d1732c,464,Mukilan,Ravi
2025-02-22T00:19:19Z,Economy,Twill,450m,Cotton 60%,Confirmed,d92126ee7524452c944fc1b1,65,Mukilan,qilyze
2025-02-26T00:14:48Z,Stand,Twill,700m,Linen 100%,Confirmed,32c8dce055064ad693fc9829,93,Priya,qilyze
2025-02-28T05:40:34Z,Stand,Satin,120m,Cotton 60%,Cancelled,a04247caa5fa43c5ac007b59,54,Mukilan,qilyze
2025-02-01T10:18:14Z,Economy,Satin,450m,Cotton 60%,Confirmed,9c31004ad98b44c3bd9735fc,65,Mukilan,Smith
2025-02-24T07:00:07Z,Primium,Plain,500,Linen 100%,Cancelled,081158ef6c8049379a276091,176,Mukilan,Smith
2025-02-22T03:39:08Z,Stand,Plain,1000,Cotton 40%,Pending,fdb03b5347b3499b8096134a,367,Priya,Alice
2025-02-25T17:02:38Z,Economy,Satin,500,Cotton 40%,Confirmed,aba440935854475db66d1f98,464,Mukilan,Alice
2025-02-07T09:48:58Z,Economy,Satin,120m,Linen 100%,Cancelled,186cef208a9141348eed07fe,464,Mukilan,qilyze
2025-02-08T13:05:50Z,Stand,Linen,300,Polyester 80%,Pending,a035c1f459184901bb40216f,171,Mukilan,Ravi
2025-02-13T07:38:15Z,Stand,Linen,700m,Cotton 60%,Cancelled,47c6e297c96c4f0bbd0bdc72,404,Karthik,Ravi
2025-02-11T04:10:29Z,Primium,Satin,1000,Cotton 60%,Confirmed,3f19afdac12f4d0491cb903a,404,Sowmiya,qilyze
2025-02-18T19:33:20Z,Economy,Linen,120m,Polyester 80%,Cancelled,a93a985d9d10459db1540993,176,Mukilan,Smith
2025-02-10T12:27:02Z,Primium,Plain,300,Cotton 60%,Pending,4efb71d231d940c5b6a7b9a1,65,Sowmiya,Smith
2025-02-07T04:28:14Z,Primium,Satin,1000,Polyester 80%,Pending,c20cc1690af246b19b02ad47,93,Sowmiya,Ravi
2025-02-16T07:08:57Z,Primium,Satin,500,Cotton 40%,Cancelled,1aab13851c644891b37e392a,54,Karthik,Smith
2025-02-09T15:25:12Z,Primium,Twill,700m,Polyester 80%,Confirmed,e2af4d1dfdad444098495174,65,Sowmiya,Smith
2025-02-02T03:53:30Z,Stand,Twill,300,20%,Confirmed,e5480b2f450648caa665d428,171,Priya,Smith
2025-02-07T08:03:22Z,Stand,Linen,1000,Cotton 60%,Cancelled,09fe3dc828094729ac6faaff,65,Mukilan,Ravi
2025-02-23T09:49:32Z,Primium,Satin,120m,Linen 100%,Cancelled,50d2687bd32240b2b9cdaaa3,231,Mukilan,Alice
2025-02-07T21:28:48Z,Stand,Linen,1000,Polyester 80%,Cancelled,3b2e1694fb474b89a96a55be,176,Karthik,qilyze
2025-02-15T07:27:10Z,Economy,Twill,700m,Polyester 80%,Cancelled,600e297d734a4a00a6193bc4,404,Karthik,Ravi
2025-02-18T02:59:34Z,Primium,Plain,450m,Linen 100%,Cancelled,55f3cba210b9429fa8176b6a,367,Sowmiya,Smith
2025-02-13T02:15:19Z,Economy,Plain,700m,20%,Cancelled,f97dfb4e99444ed2b0698943,171,Priya,Smith
2025-02-08T12:24:17Z,Stand,Linen,300,20%,Pending,f3d9b51a07a44c3683d61cb8,404,Sowmiya,Jhon
2025-02-14T06:21:37Z,Stand,Satin,450m,Cotton 60%,Cancelled,491b6373c1c54a2aa57178aa,65,Priya,qilyze
2025-02-23T02:50:37Z,Primium,Satin,1000,Cotton 60%,Cancelled,a07131c9d1bd40f092f761aa,404,Priya,qilyze
2025-02-10T19:51:34Z,Primium,Linen,120m,Cotton 40%,Confirmed,3a9fa86290074a4c908de57d,420,Sowmiya,Alice
2025-02-04T21:31:00Z,Stand,Linen,500,Linen 100%,Confirmed,d9cb43e42e684d9fb08de0e9,54,Priya,Alice
2025-02-25T07:57:53Z,Stand,Satin,300,20%,Confirmed,e027dda09023438591e1cb41,464,Priya,Alice
2025-02-17T10:18:25Z,Economy,Plain,1000,Polyester 80%,Cancelled,1ee9b4c314904f85b25e6de8,420,Priya,Smith
2025-02-21T06:38:11Z,Economy,Twill,450m,Polyester 80%,Confirmed,c1107aa3d2ac4742a1c10635,171,Priya,Jhon
2025-02-19T04:23:38Z,Economy,Linen,300,20%,Cancelled,95ac41ff1204476795380393,420,Sowmiya,Ravi
2025-02-23T08:45:39Z,Stand,Twill,700m,20%,Confirmed,293cd20690e84e1aa6ffd123,231,Karthik,Ravi
2025-02-08T20:30:47Z,Economy,Plain,450m,20%,Confirmed,bda7fdae09df49cfb834b1be,65,Karthik,qilyze
2025-02-23T06:50:19Z,Primium,Twill,450m,Cotton 60%,Pending,3ada5bfabfa241e9a697f026,176,Sowmiya,Ravi
2025-02-26T12:35:02Z,Economy,Satin,500,Cotton 40%,Pending,5d2e667d661a408eba85d4f0,54,Mukilan,Jhon
2025-02-22T12:24:58Z,Stand,Satin,120m,Cotton 60%,Confirmed,ea7418b4021b490d941d450d,404,Mukilan,Alice
2025-02-18T10:02:55Z,Primium,Linen,120m,Cotton 40%,Cancelled,7bc12892ae004a4f832ed84e,367,Sowmiya,Smith
2025-02-22T21:42:03Z,Stand,Plain,450m,20%,Cancelled,3c8cf4bd0d724fd19e63303d,171,Priya,Jhon
2025-02-04T06:37:49Z,Primium,Satin,700m,20%,Cancelled,551f8c6490af4e7399e4efff,231,Sowmiya,qilyze
2025-02-20T06:59:12Z,Stand,Plain,700m,Cotton 60%,Pending,f7490bd59db44230940eb9c6,367,Priya,Ravi
2025-02-06T09:25:40Z,Stand,Linen,500,20%,Confirmed,9e8c719742f94f4187ae5002,420,Mukilan,qilyze
2025-02-03T03:27:07Z,Economy,Twill,120m,Cotton 40%,Cancelled,b2ac5fd286cf42e3a5d0fb82,420,Mukilan,Jhon
2025-02-05T15:57:59Z,Economy,Satin,120m,Cotton 40%,Confirmed,7fa5682f90a446ae9628fa4a,171,Mukilan,Jhon
2025-02-18T15:13:20Z,Economy,Plain,120m,Polyester 80%,Cancelled,8f7f9b5550c94756a241f7dc,93,Sowmiya,qilyze
2025-02-20T05:25:17Z,Primium,Satin,1000,Cotton 40%,Pending,6c06836b24a24e9a8bb9db74,54,Sowmiya,qilyze
2025-02-20T18:57:24Z,Primium,Satin,1000,20%,Confirmed,b3153d1ca8c0472396267981,171,Karthik,Ravi
2025-02-26T07:49:11Z,Economy,Linen,700m,Polyester 80%,Pending,3d263a739ab34e37a1a47a25,176,Sowmiya,Alice
2025-03-10T08:17:03Z,Stand,Plain,1000,20%,Cancelled,02b7a233bce942c3a5c1ce37,404,Priya,Alice
2025-03-22T04:30:23Z,Primium,Plain,300,Cotton 40%,Pending,2d381247ca274ae784e63a23,176,Mukilan,Smith
2025-03-09T22:41:58Z,Primium,Twill,700m,Cotton 40%,Confirmed,452da74f5f0c493d854c38a9,93,Sowmiya,Ravi
2025-03-09T00:18:07Z,Primium,Twill,500,Cotton 60%,Cancelled,c5842d2520ca421b9d94689b,404,Karthik,Jhon
2025-03-28T02:44:40Z,Stand,Satin,1000,Cotton 40%,Cancelled,22695e245ae6454facc3ac0e,93,Priya,Alice
2025-03-07T16:36:51Z,Primium,Plain,1000,Linen 100%,Pending,cea12559ec404941bc3ce480,171,Karthik,Ravi
2025-03-15T14:26:02Z,Economy,Twill,500,Cotton 60%,Pending,43d6c7c617a541338b8aa722,367,Mukilan,Alice
2025-03-08T05:05:34Z,Primium,Satin,120m,Cotton 60%,Confirmed,bee7452006114937b6c0ef71,54,Sowmiya,Smith
2025-03-13T01:02:52Z,Stand,Satin,300,Linen 100%,Cancelled,f2de0bc83de54e96bf420f79,65,Priya,Jhon
2025-03-25T13:42:53Z,Economy,Linen,120m,20%,Cancelled,9f2bd9671f3542a988dac381,464,Karthik,qilyze
2025-03-14T06:30:05Z,Primium,Satin,1000,Cotton 40%,Cancelled,b7e99a60d9164b0eb11ea4ad,404,Priya,Jhon
2025-03-19T03:52:47Z,Primium,Twill,700m,Polyester 80%,Cancelled,1796d5943def434792961a16,65,Priya,Smith
2025-03-09T16:25:31Z,Primium,Twill,450m,Cotton 60%,Pending,d82e91575b494ea3b0846bf5,404,Mukilan,Smith
2025-03-03T15:17:03Z,Stand,Satin,700m,Linen 100%,Cancelled,516a679bf3f94912997f33d2,231,Mukilan,qilyze
2025-03-08T06:50:28Z,Economy,Linen,300,Linen 100%,Cancelled,0ff4afa6b89b405e9f6f2fb7,65,Priya,Smith
2025-03-06T21:13:07Z,Primium,Linen,120m,Polyester 80%,Confirmed,f4cf2f81ca50466b932d881c,464,Sowmiya,Ravi
2025-03-20T13:08:43Z,Primium,Satin,300,Cotton 40%,Confirmed,a4fb48c28dad4e1c8c9067a5,231,Sowmiya,Jhon
2025-03-03T22:50:12Z,Economy,Twill,120m,Cotton 60%,Confirmed,b31a1370c4854611bcd4ac97,367,Mukilan,Smith
2025-03-04T09:11:10Z,Economy,Satin,300,Polyester 80%,Confirmed,8eccb49bcf9c4ca7ab30bdbe,54,Karthik,Smith
2025-03-12T10:48:19Z,Economy,Linen,120m,Cotton 40%,Cancelled,62c9edbbe1404198b3dcb7f5,54,Priya,Smith
2025-03-12T15:29:47Z,Stand,Satin,300,Cotton 40%,Confirmed,3b91d0b359114359bee2784b,171,Priya,Smith
2025-03-10T14:58:12Z,Economy,Linen,700m,Cotton 60%,Cancelled,840cef8e12944aa6ba663c11,420,Mukilan,Smith
2025-03-19T07:22:11Z,Primium,Satin,500,Cotton 40%,Cancelled,4688c71c28f24a178a38be6b,54,Mukilan,Alice
2025-03-21T23:16:50Z,Economy,Twill,700m,Cotton 60%,Pending,c61af2596a104cbd8f3e008d,65,Priya,qilyze
2025-03-06T14:26:27Z,Primium,Twill,120m,20%,Confirmed,ce58b7024ae94451bb48e592,171,Mukilan,Smith
2025-03-07T17:14:18Z,Primium,Satin,300,Cotton 40%,Confirmed,255a669eb3cf4ddabfd64a2c,93,Karthik,Ravi
2025-03-25T10:31:16Z,Economy,Linen,500,Linen 100%,Pending,91f2af8f294c474595b4f42a,93,Sowmiya,Jhon
2025-03-12T12:05:20Z,Economy,Twill,1000,20%,Confirmed,31e7ba06c5e2496da1978bbd,404,Sowmiya,Alice
2025-03-06T16:25:11Z,Primium,Twill,700m,Cotton 40%,Pending,1ab4fd4ceefa41f58bed94d8,65,Karthik,Alice
2025-03-17T05:37:22Z,Stand,Linen,700m,20%,Confirmed,f8befe769d07425bbfe1dbc9,231,Mukilan,qilyze
2025-03-07T20:42:05Z,Stand,Twill,300,20%,Confirmed,920348f061ef44b9bbcaeb0f,54,Karthik,Ravi
2025-03-25T14:38:14Z,Primium,Linen,450m,Cotton 60%,Cancelled,965c2937ff2c455796df1372,404,Mukilan,Ravi
2025-03-24T12:08:37Z,Stand,Linen,120m,20%,Cancelled,eab2b1b64b434b37b36da4b9,65,Mukilan,Alice
2025-03-24T09:12:54Z,Primium,Plain,120m,Polyester 80%,Pending,3e657a0b2e5c447e86ccc85c,93,Mukilan,qilyze
2025-03-05T00:55:10Z,Stand,Satin,450m,Cotton 40%,Confirmed,f4655a337fbf46f2bf4b501b,54,Mukilan,Alice
2025-03-05T04:02:37Z,Economy,Twill,450m,Polyester 80%,Confirmed,a6f1671b3e994b1a85c1855f,464,Sowmiya,Ravi
2025-03-09T12:04:24Z,Stand,Plain,450m,Linen 100%,Pending,82b418a1efed4ca7be81dfc7,171,Priya,Smith
2025-03-28T23:52:43Z,Primium,Twill,300,Linen 100%,Confirmed,b0d39c8a8c9541d1b1b02ebb,93,Mukilan,Jhon
2025-03-01T01:54:44Z,Economy,Plain,120m,Cotton 60%,Pending,77504193fca54e228d4a94df,231,Karthik,Alice
2025-03-27T10:16:54Z,Economy,Plain,120m,20%,Confirmed,7be2413892a34fbb8bc86b6b,171,Karthik,Jhon
2025-03-20T16:17:27Z,Stand,Twill,300,Cotton 40%,Confirmed,0851031eb7ac44dfa1340852,464,Sowmiya,qilyze
2025-03-31T01:41:26Z,Stand,Linen,300,Polyester 80%,Confirmed,1f1a612b919d47d8b4693eee,176,Mukilan,Smith
2025-03-08T18:37:03Z,Primium,Linen,120m,Polyester 80%,Cancelled,6cccd896458c458799e80fd2,231,Priya,Alice
2025-03-29T05:33:06Z,Stand,Twill,1000,20%,Confirmed,123b1a08a8a644a5906da83a,65,Sowmiya,Ravi
2025-03-06T00:13:41Z,Stand,Satin,300,Linen 100%,Confirmed,31c926ce66cc45b2b8180cd3,231,Karthik,Alice
2025-03-08T04:32:20Z,Primium,Linen,700m,20%,Pending,e055b4d54a3b43aaa1d3be18,93,Karthik,Smith
2025-03-04T22:51:35Z,Economy,Plain,1000,20%,Cancelled,8ba619da70f3462996f352f0,404,Sowmiya,Alice
2025-03-02T05:43:24Z,Economy,Satin,120m,Polyester 80%,Confirmed,3b61f72f7da74bae8461a0e0,93,Mukilan,Alice
2025-03-09T13:19:30Z,Primium,Twill,1000,20%,Pending,9512f041d23e4a019342d59c,367,Priya,Ravi
2025-03-20T11:38:28Z,Economy,Twill,1000,Polyester 80%,Confirmed,aa58bce003c7450892e9980f,54,Sowmiya,Jhon
2025-04-14T05:56:24Z,Stand,Satin,120m,Polyester 80%,Cancelled,1eeb4daaca554c409d4b09b3,93,Priya,Ravi
2025-04-30T21:33:46Z,Primium,Satin,1000,Polyester 80%,Cancelled,4422e49ca06b48d28a2f41de,171,Priya,Jhon
2025-04-14T15:16:18Z,Primium,Plain,700m,Linen 100%,Cancelled,91e17d0513494d39869644a5,231,Mukilan,Ravi
2025-04-09T09:46:41Z,Primium,Twill,700m,Cotton 40%,Confirmed,8b5ec87fd82248fe96ed4900,171,Sowmiya,Ravi
2025-04-29T12:25:51Z,Primium,Twill,120m,Cotton 60%,Pending,bce7a624f3094ceca6eb8576,404,Sowmiya,Ravi
2025-04-30T06:05:06Z,Economy,Twill,120m,Linen 100%,Confirmed,a9765266e0f8436fa37b928f,171,Mukilan,Alice
2025-04-03T06:49:23Z,Economy,Satin,1000,Cotton 40%,Confirmed,fd263a4b66de4ab5a0fdd16b,367,Karthik,Jhon
2025-04-04T05:03:49Z,Primium,Plain,120m,Cotton 40%,Cancelled,96a8644d884e4f059d44e150,65,Priya,Alice
2025-04-10T23:36:35Z,Primium,Twill,1000,Linen 100%,Pending,ba61042eb1d544d0ad078494,93,Karthik,Ravi
2025-04-16T07:02:28Z,Primium,Linen,700m,Polyester 80%,Cancelled,46989e000daa4fbaabf3a22f,65,Karthik,qilyze
2025-04-16T10:57:45Z,Primium,Satin,120m,Cotton 40%,Confirmed,5cbe040ebeeb42b19136d359,231,Mukilan,qilyze
2025-04-22T13:29:52Z,Economy,Twill,120m,Cotton 60%,Pending,b04683011d674466aa31cbf1,176,Karthik,Ravi
2025-04-06T00:23:53Z,Primium,Satin,700m,Cotton 40%,Confirmed,aa1e3b1c095340ee9316d029,171,Karthik,Ravi
2025-04-08T06:39:21Z,Stand,Twill,700m,Linen 100%,Cancelled,c138df85927d421ba69eeb75,231,Priya,Ravi
2025-04-14T12:10:03Z,Stand,Satin,500,Cotton 60%,Cancelled,bf1cbc3cd2814d6ab9460782,464,Karthik,Ravi
2025-04-29T20:14:15Z,Stand,Linen,500,Polyester 80%,Cancelled,2ad20558e1d4421cbd7d7ce6,93,Sowmiya,Jhon
2025-04-02T17:19:36Z,Stand,Satin,120m,Cotton 40%,Pending,622921b9683149d6b98e69c5,93,Priya,qilyze
2025-04-20T03:21:41Z,Economy,Plain,500,Cotton 60%,Confirmed,81efb9a8a1944d5bb0fffd6e,367,Sowmiya,Alice
2025-04-16T21:06:57Z,Primium,Plain,500,Cotton 40%,Pending,c3649d184a6948a9ae1a9083,367,Priya,Alice
2025-04-11T10:19:45Z,Economy,Satin,1000,20%,Pending,beed02689315434494b95d15,65,Sowmiya,Jhon
2025-04-23T19:00:58Z,Primium,Plain,300,20%,Confirmed,f8ab31fe0a7142359398c332,367,Sowmiya,qilyze
2025-04-03T04:13:51Z,Stand,Linen,450m,Linen 100%,Cancelled,e4e2786919ef4c33af37fdf4,404,Mukilan,Jhon
2025-04-07T10:02:10Z,Economy,Plain,450m,Cotton 40%,Pending,68bb6b2a43d741aca5dd47cf,93,Karthik,Jhon
2025-04-25T06:45:51Z,Stand,Satin,300,Cotton 60%,Cancelled,9048c18e81cd4131afbed936,54,Karthik,Smith
2025-04-13T08:25:34Z,Economy,Twill,1000,Cotton 40%,Confirmed,005e7d7e1ce64e32b6f74206,464,Sowmiya,Alice
2025-04-29T20:46:09Z,Primium,Plain,700m,20%,Confirmed,bdb4091a2c404073a24023ab,93,Karthik,qilyze
2025-04-02T05:07:08Z,Economy,Satin,500,Linen 100%,Pending,6f9f0c4a70dd4ed3aef94bc5,367,Karthik,Alice
2025-04-06T02:37:06Z,Economy,Satin,120m,Polyester 80%,Pending,5173dfc439174c2d9bde3729,231,Priya,Alice
2025-04-27T01:27:45Z,Stand,Linen,120m,Polyester 80%,Cancelled,734cceedafcb4af3871611ff,93,Karthik,Jhon
2025-04-09T05:57:50Z,Economy,Plain,450m,Linen 100%,Pending,e1340f0a05fe4a8e85286122,93,Sowmiya,qilyze
2025-04-07T12:13:16Z,Economy,Twill,700m,Cotton 40%,Cancelled,fa9b78fe3255481ab8d1ed29,54,Sowmiya,qilyze
2025-04-02T18:37:29Z,Economy,Twill,700m,Cotton 40%,Cancelled,47d1610322e7423a9dfc8e4c,420,Priya,Alice
2025-04-05T04:15:07Z,Economy,Linen,500,Linen 100%,Pending,316da2af59094c13a9a780e3,93,Priya,Smith
2025-04-13T18:42:02Z,Stand,Satin,120m,20%,Confirmed,9b0a31c2ac0541c0a6492967,231,Sowmiya,Alice
2025-04-09T00:36:25Z,Primium,Plain,700m,Cotton 60%,Confirmed,bc1c7a7fab804bdc80ba3fe7,464,Mukilan,Alice
2025-04-07T16:39:03Z,Economy,Satin,1000,Linen 100%,Cancelled,81b29b8d11044f219f893410,420,Mukilan,Alice
2025-04-24T17:22:01Z,Stand,Satin,500,Cotton 60%,Cancelled,7fb1c49671b041a1b5f098c9,367,Mukilan,Smith
2025-04-17T06:15:27Z,Primium,Linen,450m,Cotton 40%,Confirmed,3f1f6382b5684fb1a851d6fe,464,Sowmiya,Jhon
2025-04-17T12:59:25Z,Stand,Satin,450m,Cotton 60%,Confirmed,b0971dcfaac44108b18cc1b8,420,Mukilan,Smith
2025-04-02T00:23:31Z,Economy,Satin,700m,20%,Confirmed,8cb6578874bd40b28852b6ec,54,Mukilan,Smith
2025-04-11T12:14:48Z,Stand,Plain,120m,20%,Cancelled,6a7ef29328b64d3287027789,231,Karthik,Alice
2025-04-04T10:35:45Z,Primium,Satin,120m,Cotton 40%,Confirmed,8fe3b87b2b124e1ba0dcd8f0,65,Mukilan,Alice
2025-04-06T15:57:54Z,Primium,Plain,120m,Linen 100%,Confirmed,208d49dfda3d4973bd52c810,420,Sowmiya,Ravi
2025-04-23T17:27:37Z,Stand,Twill,1000,Polyester 80%,Cancelled,ebb32a2943814926b88871a9,420,Priya,qilyze
2025-04-09T12:16:54Z,Stand,Linen,500,Cotton 40%,Pending,cf1bb6eec1464546a6ae2b3f,54,Priya,Ravi
2025-04-12T07:28:57Z,Stand,Plain,1000,20%,Cancelled,4258ff94ee214b4292e937fe,54,Mukilan,Alice
2025-04-03T20:22:48Z,Stand,Plain,120m,Cotton 40%,Cancelled,6c883b3888104e2297bd559c,65,Mukilan,Smith
2025-04-06T13:56:08Z,Stand,Plain,1000,20%,Cancelled,d2c42b5634674485bcf05f26,65,Karthik,Ravi
2025-04-12T07:47:26Z,Stand,Satin,1000,Cotton 60%,Cancelled,6c94d43e449c4701a4988246,420,Priya,Jhon
2025-04-25T14:11:06Z,Stand,Plain,700m,Cotton 60%,Pending,87a9c16ee5e34019b870d1ca,367,Priya,qilyze
2025-05-21T04:13:24Z,Primium,Plain,300,20%,Cancelled,59915ac4ca5448bfab6c9616,65,Sowmiya,Jhon
2025-05-17T10:56:30Z,Stand,Twill,500,Cotton 40%,Pending,391c00ce19ee4d4fa2a8df57,367,Priya,Smith
2025-05-01T22:53:59Z,Economy,Linen,700m,Polyester 80%,Pending,d1d78188482541ba82c67435,93,Priya,Ravi
2025-05-27T21:31:49Z,Primium,Linen,700m,Linen 100%,Cancelled,09fa741a966049fc8b54785d,176,Mukilan,qilyze
2025-05-23T01:03:59Z,Economy,Twill,120m,Cotton 40%,Confirmed,1e865c17f8374d5bbfcfca02,65,Mukilan,Smith
2025-05-09T19:11:27Z,Stand,Twill,700m,20%,Confirmed,af56726fcd314af58e192258,93,Priya,Jhon
2025-05-05T13:32:57Z,Stand,Plain,1000,Cotton 60%,Confirmed,14c71d06eadf4d55b18d3937,367,Sowmiya,Smith
2025-05-04T18:14:16Z,Economy,Plain,300,Linen 100%,Confirmed,7a3774a14186496dba688876,231,Priya,Jhon
2025-05-19T03:25:18Z,Primium,Linen,500,Cotton 60%,Pending,66a67785147e4363b9ff0322,65,Priya,Jhon
2025-05-28T03:34:27Z,Primium,Satin,450m,Cotton 40%,Cancelled,07ef0798166c4cdfa5594823,65,Karthik,Ravi
2025-05-11T17:16:33Z,Primium,Satin,120m,Linen 100%,Cancelled,2094b6c978844ab2b86e2840,54,Mukilan,Smith
2025-05-17T07:20:24Z,Primium,Twill,700m,20%,Confirmed,021614e45e3e4355ba1fdcad,420,Mukilan,Ravi
2025-05-08T00:55:07Z,Economy,Plain,450m,Cotton 40%,Cancelled,011ea44f487c4e9b8a0b83c1,367,Mukilan,qilyze
2025-05-18T21:42:11Z,Economy,Linen,120m,Linen 100%,Pending,dc94962d39144f99b0e69c03,404,Priya,Alice
2025-05-28T00:46:58Z,Primium,Plain,1000,Linen 100%,Pending,56b412511e664e1aa53cbcdd,231,Sowmiya,qilyze
2025-05-01T09:26:02Z,Economy,Linen,120m,Cotton 60%,Confirmed,2269994071ae4b2d8ae5f7e5,404,Sowmiya,Ravi
2025-05-12T04:04:33Z,Stand,Plain,450m,20%,Pending,4deed10a7c20449a9493a617,404,Priya,Jhon
2025-05-01T08:09:44Z,Stand,Twill,450m,Cotton 60%,Confirmed,08a089dba139428897804143,464,Priya,Alice
2025-05-22T18:03:00Z,Primium,Linen,500,Cotton 40%,Pending,3cbea5c6bd1349dc81344587,404,Mukilan,Ravi
2025-05-10T07:52:49Z,Primium,Satin,500,Polyester 80%,Pending,c107528af5ac4449a300640a,464,Priya,Jhon
2025-05-31T00:34:12Z,Primium,Plain,700m,20%,Pending,a6e892078cec4cb8a8092369,176,Priya,Jhon
2025-05-02T20:14:48Z,Stand,Satin,120m,20%,Cancelled,c3767e98182d4b76a8927f85,404,Priya,Alice
2025-05-18T16:30:55Z,Primium,Satin,500,20%,Confirmed,415c46d0d1734da98d67966a,65,Sowmiya,Smith
2025-05-24T01:56:10Z,Economy,Plain,500,20%,Confirmed,39ae272c0ef2458c97fb4715,93,Karthik,qilyze
2025-05-05T02:03:13Z,Primium,Plain,120m,Cotton 40%,Cancelled,187309bf544a484e8772538e,231,Sowmiya,qilyze
2025-05-11T10:02:24Z,Stand,Satin,1000,Linen 100%,Cancelled,f3361ac7a082447880c77acc,404,Mukilan,Jhon
2025-05-02T03:59:12Z,Economy,Twill,120m,Cotton 60%,Confirmed,a2e260e55ab648798123bc57,367,Sowmiya,Ravi
2025-05-21T07:54:24Z,Economy,Plain,120m,Polyester 80%,Confirmed,36989ab3843f4c7f91d01e8c,231,Priya,qilyze
2025-05-30T03:53:06Z,Stand,Twill,450m,Cotton 40%,Cancelled,73335474334945f8bfb39fd5,93,Priya,Smith
2025-05-19T10:59:25Z,Economy,Satin,700m,Linen 100%,Pending,1bdaa82e47424ccaa1dfe941,176,Sowmiya,Ravi
2025-05-30T05:40:20Z,Primium,Twill,120m,20%,Cancelled,aa6b303235ff4184a9c56b60,464,Sowmiya,Alice
2025-05-21T09:07:13Z,Stand,Twill,450m,20%,Cancelled,cc3d32305c884fd398842c74,176,Priya,Smith
2025-05-22T15:40:42Z,Stand,Satin,700m,Cotton 60%,Pending,4000a9e6ad504fe99c81c59f,65,Sowmiya,qilyze
2025-05-10T07:35:17Z,Economy,Linen,120m,Linen 100%,Confirmed,b5ce509ea3fa4fc5b14c1e34,404,Priya,Ravi
2025-05-04T14:06:23Z,Primium,Plain,700m,Cotton 60%,Cancelled,a0590cfd5dba427d9ec49b8b,404,Sowmiya,Alice
2025-05-10T03:47:12Z,Primium,Linen,450m,Linen 100%,Confirmed,bed5b6dc2afc4f94a055d919,231,Sowmiya,Ravi
